region,cntyname,zip_sort,name,address,city,state,zip,phone,cert,AUTO_UNIQUE_ID_2014-05-01_delmeram_ESAPPharmacies,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPrimaryIdValue,FPostOfficeBoxNumber,FPrimaryIdField,FGeometrySRID,FPostOfficeBoxType,FPreType,FPreArticle,FPostArticle
1,SUFFOLK,11788,WALDBAUM'S PHARMACY #214,1236 VETERANS MEMORIAL HWY.,HAUPPAUGE,NY,11788,(800) 4WALDBAUM,NS002578,1613,USCGeocoder,140,1,4.01,,37bf5647-7b26-462e-966b-1e63c14d5015,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4453.80891380506,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8144140147441,-73.1918631572871,Exact,TwoThousandTen,32732,5602,35004,38000,0,35620,3007,3,1457.01,103,36,1,ResidenceStreetAddress,1236,,,,HWY,,,,,,HAUPPAUGE,NY,11788,,,,,,,,,,,,,,,,,,1236,,,,HWY,,,,,,HAUPPAUGE,NY,11788,,,,,,,,,,,,1200-1298,,,,Hwy,,,,Hauppauge,NY,11788,,,,,,,,,,Islip,Suffolk,4453.80891380506,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,113988899,,tlid,0,,,,
2,RICHMOND,10312,WALDBAUM'S PHARMACY #238,4343 AMBOY RD.,STATEN ISLAND,NY,10312,(800) 4WALDBAUM,NS002581,1614,USCGeocoder,203,1,4.01,,9ac3b148-c24b-43d2-9c5f-f613725c32b1,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,23460.2324536443,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.5456598237466,-74.1611178575924,Relaxed,TwoThousandTen,51000,5602,35644,70915,0,35620,4008,4,0146.04,085,36,1,ResidenceStreetAddress,4343,,,,RD,,,,,,STATEN ISLAND,NY,10312,,,,,,,,,,,,,,,,,,4343,,,,RD,,,,,,STATEN ISLAND,NY,10312,,,,,,,,,,,,4343,,,,RD,,,,New York,NY,10312,,,,3819,,,,,,,,23460.2324536443,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,1618923,,UniqueId,0,,,,
1,PUTNAM,10541,RITE AID PHARMACY #1451,159 ROUTE 6,MAHOPAC,NY,10541,1-(800) RITEAID,NS002582,1615,USCGeocoder,296,1,4.01,,836ca1f0-e1a2-4a46-8873-d5bd502712de,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,41.378032,-73.749712,Exact,TwoThousandTen,44534,5602,35644,12529,0,35620,3000,3,0114.00,079,36,4,ResidenceZIP,159,,,,,,,,,,MAHOPAC,NY,10541,,,,,,,,,,,,RT,,,,,RT,159,,,,,,,,,,MAHOPAC,NY,10541,,,,,,,,,,,,,,,,,,,,Mahopac,NY,10541,,,,,,,,,,,Putnam,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,10541,,ZIPCode,0,,,,
1,ONEIDA,13413,WAL-MART STORE #1677,4765 COMMERCIAL DR.,NEW HARTFORD,NY,13413,(315) 736-6822,NS002583,1616,USCGeocoder,78,1,4.01,,71238237-f644-4883-b364-1233c82acb92,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,807.54129982926,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.0932335899707,-75.3072863021405,Exact,TwoThousandTen,,0160,,50309,0,46540,1003,1,0252.00,065,36,1,ResidenceStreetAddress,4765,,,,DR,,,,,,NEW HARTFORD,NY,13413,,,,,,,,,,,,,,,,,,4765,,,,DR,,,,,,NEW HARTFORD,NY,13413,,,,,,,,,,,,4761-4799,,,,Dr,,,,New Hartford,NY,13413,,,,,,,,,,New Hartford,Oneida,807.54129982926,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,171577321,,tlid,0,,,,
1,ORANGE,10940,WAL-MART STORE #1959,470 ROUTE 211 E.,MIDDLETOWN,NY,10940,(845) 342-0381,NS002584,1617,USCGeocoder,359,1,4.01,,4462035d-3154-4a7f-9981-eb2d0b1ab77e,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,41.4744,-74.41098,Exact,TwoThousandTen,78421,5602,,77992,0,39100,5004,5,0113.00,071,36,4,ResidenceZIP,470,,,,,E,,,,,MIDDLETOWN,NY,10940,,,,,,,,,,,,RT,,,,,RT,470,,,,,E,,,,,MIDDLETOWN,NY,10940,,,,,,,,,,,,,,,,,,,,Middletown,NY,10940,,,,,,,,,,,Orange,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,10940,,ZIPCode,0,,,,
1,MONROE,14624,WAL-MART STORE #2859,2150 CHILI AVE.,ROCHESTER,NY,14624,(585) 429-5190,NS002585,1618,USCGeocoder,140,1,4.01,,ca633b41-44a5-4e1a-b099-fac4d6306659,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1041.34095346811,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.1308109355218,-77.6900269375793,Relaxed,TwoThousandTen,,0160,,28442,0,40380,5014,5,0144.00,055,36,1,ResidenceStreetAddress,2150,,,,AVE,,,,,,ROCHESTER,NY,14624,,,,,,,,,,,,,,,,,,2150,,,,AVE,,,,,,ROCHESTER,NY,14624,,,,,,,,,,,,2134-2160,,,,Ave,,,,Gates,NY,14624,,,,,,,,,,Gates,Monroe,1041.34095346811,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,14530839,,tlid,0,,,,
1,SCHENECTADY,12302,WAL-MART STORE #2874,200 DUTCH MEADOWS LN.,GLENVILLE,NY,12302,(518) 344-7632,NS002586,1619,USCGeocoder,250,1,4.01,,9b1923b2-c977-404a-85e8-38515df03c55,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,42.856481,-73.956093,Exact,TwoThousandTen,,0160,,29366,0,10580,2001,2,0324.04,093,36,4,ResidenceZIP,200,,,,LN,,,,,,GLENVILLE,NY,12302,,,,,,,,,,,,,,,,,,200,,,,LN,,,,,,GLENVILLE,NY,12302,,,,,,,,,,,,,,,,,,,,Schenectady,NY,12302,,,,,,,,,,,Schenectady,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,12302,,ZIPCode,0,,,,
1,ROCKLAND,10901,WAL-MART STORE #2905,250 ROUTE 59,SUFFERN,NY,10901,(845) 368-4682,NS002587,1620,USCGeocoder,281,1,4.01,,55a204aa-9e1e-4ba7-85b3-7fcdb17836b8,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3412.57695529331,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,41.1124739341462,-74.1363552250079,Relaxed,TwoThousandTen,71894,5602,35644,60510,0,35620,2031,2,0119.02,087,36,1,ResidenceStreetAddress,250,,,,,,,,,,SUFFERN,NY,10901,,,,,,,,,,,,RT,,,,,RT,250,,,,,,,,,,SUFFERN,NY,10901,,,,,,,,,,,,220-272,,,,,,,,Suffern,NY,10901,,,,,,,,,,Ramapo,Rockland,3412.57695529331,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,124601958,,tlid,0,,State Hwy,,
1,SUFFOLK,11901,WAL-MART STORE #2906,765 OLD COUNTRY RD.,RIVERHEAD,NY,11901,(631) 369-9028,NS002588,1621,USCGeocoder,94,1,4.01,,04d5990a-38e0-4827-8750-3fd28cc3d0c1,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13335.8618890522,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.9341154683519,-72.6708346978381,Exact,TwoThousandTen,61973,5602,35004,61984,0,35620,2000,2,1698.00,103,36,1,ResidenceStreetAddress,765,,,,RD,,,,,,RIVERHEAD,NY,11901,,,,,,OLD,,,,,,,,,,,,765,,,,RD,,,,,,RIVERHEAD,NY,11901,,,,,,OLD,,,,,,799-701,,,,Rd,,,,Riverhead,NY,11901,,,,,,Old,,,,Riverhead,Suffolk,13335.8618890522,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,114023906,,tlid,0,,,,
1,OSWEGO,13036,WAL-MART STORE #2911,3018 EAST AVE.,CENTRAL SQUAR,NY,13036,(315) 668-0413,NS002589,1622,USCGeocoder,265,1,4.01,,b1f9e61a-5b95-434f-9ea6-1a0afdd8c869,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,43.3068,-76.17828,Exact,TwoThousandTen,,0160,,32688,0,45060,2047,2,0207.03,075,36,4,ResidenceZIP,3018,,,,AVE,,,,,,CENTRAL SQUAR,NY,13036,,,,,,,,,,,,,,,,,,3018,,,,AVE,,,,,,CENTRAL SQUAR,NY,13036,,,,,,,,,,,,,,,,,,,,Central Square,NY,13036,,,,,,,,,,,Oswego,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,13036,,ZIPCode,0,,,,
1,NASSAU,11554,WAL-MART STORE #2916,2465 HEMSTEAD TPKE.,EAST MEADOW,NY,11554,(516) 579-6769,NS002590,1623,USCGeocoder,172,1,4.01,,ffcfab6d-d8ef-4143-9793-ef524bf20929,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.715698,-73.556154,Exact,TwoThousandTen,22502,5602,35004,34000,0,35620,3003,3,4082.00,059,36,4,ResidenceZIP,2465,,,,TPKE,,,,,,EAST MEADOW,NY,11554,,,,,,,,,,,,,,,,,,2465,,,,TPKE,,,,,,EAST MEADOW,NY,11554,,,,,,,,,,,,,,,,,,,,East Meadow,NY,11554,,,,,,,,,,,Nassau,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11554,,ZIPCode,0,,,,
1,STEUBEN,14870,WAL-MART STORE #2992,9951 CHATFIELD PL.,PAINTED POST,NY,14870,(607) 937-9681,NS002591,1624,USCGeocoder,218,1,4.01,,58757f1b-4a6b-4e4f-b555-ac49ba370729,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,42.155826,-77.115626,Exact,TwoThousandTen,28145,,,24647,1,18500,5030,5,9623.00,101,36,4,ResidenceZIP,9951,,,,PL,,,,,,PAINTED POST,NY,14870,,,,,,,,,,,,,,,,,,9951,,,,PL,,,,,,PAINTED POST,NY,14870,,,,,,,,,,,,,,,,,,,,Painted Post,NY,14870,,,,,,,,,,,Steuben,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,14870,,ZIPCode,0,,,,
1,MONROE,14621,WAL-MART STORE #3280,1490 HUDSON AVE.,ROCHESTER,NY,14621,(716) 266-1640,NS002592,1625,USCGeocoder,109,1,4.01,,cdcad13d-bcda-41c0-8476-b11f653fb8a2,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3499.63270970446,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.1939979975689,-77.5999264389401,Exact,TwoThousandTen,63000,6840,,63000,0,40380,4001,4,0081.00,055,36,1,ResidenceStreetAddress,1490,,,,AVE,,,,,,ROCHESTER,NY,14621,,,,,,,,,,,,,,,,,,1490,,,,AVE,,,,,,ROCHESTER,NY,14621,,,,,,,,,,,,1466-1598,,,,Ave,,,,Rochester,NY,14621,,,,,,,,,,Rochester,Monroe,3499.63270970446,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,14554230,,tlid,0,,,,
1,BROOME,13850,SAMS PHARMACY,2405 VESTAL PKWY. E.,VESTAL,NY,13850,(607) 797-1370,NS002593,1626,USCGeocoder,203,1,4.01,,63fdab1f-76bd-4a5f-be24-4e7e4c1ff386,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8345.244752764,LinearInterpolationAddressRange,StreetSegment,93.8292476754015,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.0943050199509,-76.0141467351766,Relaxed;Soundex,TwoThousandTen,,0160,,77255,0,13780,2011,2,0143.01,007,36,1,ResidenceStreetAddress,2405,,,,PKWY,,,,,,VESTAL,NY,13850,,,,,,,,,,,,,,,,,,2405,,,,PKWY,,,,,,VESTAL,NY,13850,,,,,,,,,,,,2401-2489,,,,Pkwy,E,,,Vestal,NY,13850,,,,,,,,,,Vestal,Broome,8345.244752764,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,46368142,,tlid,0,,,,
1,SUFFOLK,11763,SAMS PHARMACY,2950 HORSEBLOCK RD.,MEDFORD,NY,11763,(631) 286-8497,NS002594,1627,USCGeocoder,109,1,4.01,,22e0a1ee-89ef-434c-b783-c46869ba5475,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1515.32781891641,LinearInterpolationAddressRange,StreetSegment,92.0118343195266,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8181234811833,-72.9652402027677,Relaxed,TwoThousandTen,46404,5602,35004,10000,0,35620,2002,2,1591.08,103,36,1,ResidenceStreetAddress,2950,,,,RD,,,,,,MEDFORD,NY,11763,,,,,,,,,,,,,,,,,,2950,,,,RD,,,,,,MEDFORD,NY,11763,,,,,,,,,,,,2900-3098,,,,Rd,,,,Medford,NY,11738,,,,,,,,,,Brookhaven,Suffolk,1515.32781891641,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,114062607,,tlid,0,,,,
1,ROCKLAND,10970,TRUCARE PHARMACY OF ROCKLAND  INC.,358 ROUTE 202,MOUNT IVY,NY,10970,(845) 364-5300,NS002595,1628,USCGeocoder,281,1,4.01,,99fba23c-2f06-4768-a6d7-c2416cd43c1f,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,20482.2663074881,LinearInterpolationAddressRange,StreetSegment,96.0355029585799,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,41.1828143109309,-74.0505153764097,Relaxed,TwoThousandTen,,0160,35644,60510,0,35620,1020,1,0115.02,087,36,1,ResidenceStreetAddress,358,,,,,,,,,,MOUNT IVY,NY,10970,,,,,,,,,,,,RT,,,,,RT,358,,,,,,,,,,MOUNT IVY,NY,10970,,,,,,,,,,,,200-398,,,,,,,,Ramapo,NY,10970,,,,,,,,,,Ramapo,Rockland,20482.2663074881,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,124627043,,tlid,0,,Co Rd,,
2,BRONX,10456,LUMIT PHARMACY  INC.,200 E. 167TH ST.,BRONX,NY,10456,(718) 866-0629,NS002596,1629,USCGeocoder,125,1,4.01,,cc861b2a-f691-4693-ab12-119157db7289,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1257.64637941122,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.8337083329892,-73.916555097311,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,3000,3,0181.02,005,36,1,ResidenceStreetAddress,200,,E,,ST,,,,,,BRONX,NY,10456,,,,,,,,,,,,,,,,,,200,,E,,ST,,,,,,BRONX,NY,10456,,,,,,,,,,,,200,,E,,ST,,,,New York,NY,10456,,,,4004,,,,,,,,1257.64637941122,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,52868,,UniqueId,0,,,,
1,NASSAU,11001,FLORAL JERICHO dba CVS PHARMACY #3651,372 JERICHO TPKE.,FLORAL PARK,NY,11001,(516) 326-3810,NS002598,1630,USCGeocoder,374,1,4.01,,bebe2b76-705a-4093-a477-4173f96bf205,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.719635,-73.706913,Exact,TwoThousandTen,26264,5602,35004,34000,0,35620,2006,2,4044.00,059,36,4,ResidenceZIP,372,,,,TPKE,,,,,,FLORAL PARK,NY,11001,,,,,,,,,,,,,,,,,,372,,,,TPKE,,,,,,FLORAL PARK,NY,11001,,,,,,,,,,,,,,,,,,,,Floral Park,NY,11001,,,,,,,,,,,Nassau,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11001,,ZIPCode,0,,,,
1,ULSTER,12498,WOODSTOCK CVS PHARMACY #102,60 MILL HILL RD.,WOODSTOCK,NY,12498,(845) 679-3680,NS002599,1631,USCGeocoder,374,1,4.01,,94741464-ffa6-4dd1-8263-5063e7d59d39,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5490.7860721834,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,42.0389726098626,-74.1148664457399,Relaxed,TwoThousandTen,83041,,,83052,0,28740,2003,2,9505.00,111,36,1,ResidenceStreetAddress,60,,,,RD,,,,,,WOODSTOCK,NY,12498,,,,,,,,,,,,,,,,,,60,,,,RD,,,,,,WOODSTOCK,NY,12498,,,,,,,,,,,,60,,,,RD,,,,West Hurley,NY,12498,,,,1316,,,,,,,,5490.7860721834,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,1917405,,UniqueId,0,,,,
2,NEW YORK,10027,FREDERICK PHARMACY,2452 8TH AVE.,NEW YORK,NY,10027,(212) 283-9114,NS002600,1632,USCGeocoder,281,1,4.01,,8a5eed9e-183e-4237-9b01-cc5e8616ed63,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1947.00083720591,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8139691335191,-73.9482843430715,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,3003,3,0226.00,061,36,1,ResidenceStreetAddress,2452,,,,AVE,,,,,,NEW YORK,NY,10027,,,,,,,,,,,,,,,,,,2452,,,,AVE,,,,,,NEW YORK,NY,10027,,,,,,,,,,,,2450-2468,,,,Ave,,,,New York,NY,10027,,,,,,,,,,Manhattan,New York,1947.00083720591,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59656155,,tlid,0,,,,
1,ONONDAGA,13057,KINNEY DRUGS  INC. #64,7065 MANLIUS CENTER RD.,EAST SYRACUSE,NY,13057,(315) 656-9925,NS002601,1633,USCGeocoder,218,1,4.01,,811afd29-e557-4c9f-9f1a-e84cddbbceb7,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8074.25161089702,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.0623419037784,-76.0344112513823,Relaxed,TwoThousandTen,,0160,,45029,0,45060,2013,2,0154.00,067,36,1,ResidenceStreetAddress,7065,,,,RD,,,,,,EAST SYRACUSE,NY,13057,,,,,,,,,,,,,,,,,,7065,,,,RD,,,,,,EAST SYRACUSE,NY,13057,,,,,,,,,,,,7023-7101,,,,Rd,,,,Manlius,NY,13057,,,,,,,,,,Manlius,Onondaga,8074.25161089702,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,46575326,,tlid,0,,,,
1,COLUMBIA,12534,CVS PHARMACY #424,160 FAIRVIEW AVE.  ROUTE 9,HUDSON,NY,12534,(518) 828-0050,NS002603,1634,USCGeocoder,390,1,4.01,,099aa8bc-25ea-4f81-ac40-e0e89f7b758f,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,752.76956340007,LinearInterpolationAddressRange,StreetSegment,93.0769230769231,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.2539479511703,-73.7676626748322,Relaxed,TwoThousandTen,43511,,,30565,1,26460,4013,4,0011.00,021,36,1,ResidenceStreetAddress,160,,,,AVE RTE,,UNIT,9,,,HUDSON,NY,12534,,,,,,,,,,,,,,,,,,160,,,,AVE RTE,,UNIT,9,,,HUDSON,NY,12534,,,,,,,,,,,,144-188,,,,Ave,,,,Lorenz Park,NY,12534,,,,,,,,,,Greenport,Columbia,752.76956340007,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,41484739,,tlid,0,,,,
2,NEW YORK,10023,GRISTEDES FOODS  INC.,2109 BROADWAY,NEW YORK,NY,10023,(212) 787-4076,NS002604,1635,USCGeocoder,109,1,4.01,,eb538087-736e-43b2-907c-a784cb92c429,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1998.38360486971,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.779896145022,-73.9817221322196,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,4001,4,0159.00,061,36,1,ResidenceStreetAddress,2109,,,,,,,,,,NEW YORK,NY,10023,,,,,,,,,,,,,,,,,,2109,,,,,,,,,,NEW YORK,NY,10023,,,,,,,,,,,,2101-2119,,,,,,,,New York,NY,10023,,,,,,,,,,Manhattan,New York,1998.38360486971,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59656990,,tlid,0,,,,
1,CAYUGA,13021,KINNEY DRUGS  INC. #63,187 STATE ST.,AUBURN,NY,13021,(315) 255-0014,NS002610,1636,USCGeocoder,281,1,4.01,,3b023ef9-1d35-4d7d-8b57-719c7f27264a,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2967.00455878768,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.9385532424519,-76.5718714765124,Exact,TwoThousandTen,03078,8160,,03078,1,12180,2004,2,0413.00,011,36,1,ResidenceStreetAddress,187,,,,ST,,,,,,AUBURN,NY,13021,,,,,,,,,,,,,,,,,,187,,,,ST,,,,,,AUBURN,NY,13021,,,,,,,,,,,,169-191,,,,St,,,,Auburn,NY,13021,,,,,,,,,,Auburn,Cayuga,2967.00455878768,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,33496574,,tlid,0,,,,
2,BRONX,10458,TOTAL CARE PHARMACY,4531 THIRD AVE.,BRONX,NY,10458,(718) 933-9900,NS002611,1637,USCGeocoder,468,1,4.01,,ca0a0a33-2a8f-4c24-b60d-c5466297b662,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,229.353604450822,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.854363255711,-73.8910762807947,Relaxed;Soundex,TwoThousandTen,51000,5602,35644,08510,0,35620,3005,3,0385.00,005,36,1,ResidenceStreetAddress,4531,,,,AVE,,,,,,BRONX,NY,10458,,,,,,,,,,,,,,,,,,4531,,,,AVE,,,,,,BRONX,NY,10458,,,,,,,,,,,,4531,,,,AVE,,,,New York,NY,10458,,,,7804,,,,,,,,229.353604450822,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,84436,,UniqueId,0,,,,
1,NASSAU,11552,WEST HEMPSTEAD PHARMACY,490 HEMPSTEAD AVE.,WEST HEMPSTEAD,NY,11552,(516) 292-6161,NS002613,1638,USCGeocoder,172,1,4.01,,1ef70f58-9db5-48bf-80e1-d8679b75adeb,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1574.0947936126,LinearInterpolationAddressRange,StreetSegment,94.0828402366864,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7039507463815,-73.6546926334333,Relaxed,TwoThousandTen,80225,5602,35004,34000,0,35620,2004,2,4060.01,059,36,1,ResidenceStreetAddress,490,,,,AVE,,,,,,WEST HEMPSTEAD,NY,11552,,,,,,,,,,,,,,,,,,490,,,,AVE,,,,,,WEST HEMPSTEAD,NY,11552,,,,,,,,,,,,390-498,,,,Dr,,,,West Hempstead,NY,11552,,,,,,,,,,Hempstead,Nassau,1574.0947936126,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147674484,,tlid,0,,,,
